location,Project.ID,Project.Activity.ID,Activity.ID,Site.IDs,Start.date,End.date,Description,Status,Attribution,Latitude,Longitude,Assessor_name,Date.record.entered,Assessment.date,Assessment.date.accuracy,assessmentPeriodStartDate,assessmentPeriodStartDateAccuracy,Assessment.end.date,Assessment.end.date.accuracy,Overall.Condition.Rating,disturbancePercentTotal,Comments,Condition.Rating.Upper,Condition.Rating.Lower,Condition.Element.Native.species.diversity.and.composition,Condition.Element.Life.form.diversity,Condition.Element.Vegetation.age.and.structure,Condition.Element.Nativeness,Condition.Element.Groundcover,Pct.Disturbance.contrib.Invasive.flora,Pct.Disturbance.contrib.Invasive.fauna,Pct.Disturbance.contrib.Native.fauna.grazing,Pct.Disturbance.contrib.Feral.livestock.grazing,Pct.Disturbance.contrib.Disease,Pct.Disturbance.contrib.Veg.clearance.fragmentation,Pct.Disturbance.contrib.Fire.regime.change,Pct.Disturbance.contrib.Climate.change,Pct.Disturbance.contrib.Nutrient.enrichment,Pct.Disturbance.contrib.Soil.degradation.deposition,Pct.Disturbance.contrib.Hydrological.change,decimalLatitude,decimalLongitude
1f872611-3bd7-4785-af17-2b7b2dde21ed,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,84ee2572-4e4c-4955-b38e-9d6a27081544,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,4,20/09/2018,14/02/2018,Accurate to year,NA,NA,NA,NA,0.7,100,Very long unburnt dry sclerophyll forest on shales.,0.8,0.6,0.8,0.9,0.8,0.9,0.9,5,2,0,3,0,0,90,0,0,0,0,-32.85844818,149.9886835
209e6adb-c655-4a89-963c-6da543eb0ea9,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,4ea6eb57-52fc-4f9e-a733-c8f59ae56d2b,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,1/06/1998,Accurate to year,NA,NA,1/06/1998,Accurate to year,0.6,100,NA,0.7,0.5,0.5,0.6,0.5,0.4,0.3,35,10,0,30,0,0,0,0,10,15,0,-34.69663754,145.2620029
244308e0-1026-46bd-b67b-b877b217bc94,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,9c0dc3e9-1b40-4c72-8646-9d26143bfe21,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,6/11/2018,31/08/2016,Accurate to day,NA,NA,31/08/2016,Accurate to day,0.7,100,"Flat site on Plain. Sandy with extensive patches of cryptogam crust. Minimal surface strew. Grazing effect is minimal. Introduced plant effect is low some Hypochaeris glabra, Monoculus monstrosus, Arctotheca calendula and others but cover low. Long unburnt.- no scarring on any of the trees or shrubs. Homogeneity- community extends 50m beyond plot in all directions. 90m from access track to the east and further on to main highway.",0.8,0.6,0.9,0.9,0.8,0.7,0.9,100,0,0,0,0,0,0,0,0,0,0,-27.60522397,114.6923089
25bd0118-cfaa-4867-ba79-87b477ec03aa,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,c78b9746-a797-4898-acf3-3dfaba2ae72f,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,30/10/2018,30/11/1996,Accurate to month,NA,NA,30/11/2016,Accurate to month,0.8,NA,NA,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,-35.30709773,148.8096106
25c68ae1-b03b-4573-8b18-4514208bc953,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,bb07f489-f6e9-439d-9ea1-a9b7329f0cec,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,9/07/2007,Accurate to year,NA,NA,9/07/2007,Accurate to year,0.5,100,NA,0.5,0.4,0.6,0.4,0.4,0.6,0.5,35,0,15,10,0,25,10,0,0,5,0,-34.86202453,142.351892
25ec05d0-2cc2-4802-88c1-3aa434b9109b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,8a1dd29a-b198-4993-99e3-a7e7e32741e3,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/11/2016,Accurate to month,NA,NA,1/10/2018,Accurate to month,0.8,100,NA,0.9,0.7,0.8,0.9,0.8,0.9,0.95,40,20,0,20,20,0,0,0,0,0,0,-30.60112354,151.8019527
267d06eb-7256-4db7-9d0b-321cfa9cdfa0,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,b510c514-eabe-4a06-abf7-934b9e45da43,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.4,100,"Rosewood West Paddock, Kidman Springs Land UNit 4a, 5a, vertosol",0.5,0.3,0.5,0.5,1,1,0.3,0,0,0,40,0,0,20,40,0,0,0,-16.07406607,130.9773731
28711b72-f421-4edf-8ba5-b47a8cee21a9,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,4454ccd8-60d8-461d-9ec2-b01cd8fd3b5f,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,21/09/2018,16/10/2016,Accurate to day,NA,NA,16/10/2016,Accurate to day,0.4,100,This is a 20 m by 5 m wide site running parallel to the road within the road reserve.,0.5,0.3,0.4,0.4,0.3,0.3,0.4,70,0,10,0,0,0,0,0,10,10,0,-34.84596908,143.0681847
28ebc418-08fc-465e-91ba-b9945a174a97,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,d44f3663-7f6f-4346-89bf-5bd549d15e40,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,5/11/2018,12/05/2018,Accurate to day,NA,NA,12/05/2018,Accurate to day,0.4,100,"The Landform element is a hill slope with a pattern of hills. South west corner is on the ridge crest with the rest of the site slope down in northeast direction at 6-7 degrees, levelling off at the northeast corner. There are outcrops present and cobbles and some gravels and boulder. Lithology metamorphose sandstone. Site was burnt in 2013, most of the Eucalypts are still alive but a majority of the C. endlicheri are dead. Regeneration of the A. decora and A. harpophylla has probably happened since the fire. Heavily impacted by goats and some roos, most of the grasses have been heavily grazed. Introduced plant species impact is low with Heliotropium sp. and Urtica sp. present. Vegetation community is confined to the plot. Site gets more dense in southwest corner with Acacia harpophylla and some E. blakelyi on ridge line.",0.5,0.3,0.8,0.4,0.7,0.8,0.5,5,15,10,0,0,0,70,0,0,0,0,-31.2789589,148.9929235
29be8718-3f24-430e-9261-48bde9eaf973,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ca4cd1ec-73d4-4c7e-aa82-298925c5ee3f,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,23,29/10/2018,1/01/1996,Accurate to month,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-41.97456777,145.8218662
2ae479f6-ef1c-474f-ae0c-3a7ee17e9ec6,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3cb83824-37bd-4f6d-ac49-92afbd3ce6ba,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,11/10/2018,Accurate to day,NA,NA,NA,NA,0,100,NA,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-34.12425345,149.2026454
2b5f48c9-f2f9-4740-9f30-6278a4831826,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,078f5aad-0f8b-4282-8ada-c7d27fd71b7a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/11/2016,Accurate to month,NA,NA,1/11/2017,Accurate to day,0.8,100,NA,0,0,0.9,0.9,0.7,0.8,0.8,60,0,0,0,0,40,0,0,0,0,0,-30.73994996,152.92229
2b994889-48bc-4d94-9d78-46048a1ae3ab,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,dd2b51c7-84b3-4aac-97aa-fb48226d1a4c,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,28,8/11/2018,21/09/2014,Accurate to month,NA,NA,21/09/2017,Accurate to month,0.7,100,York gum Jam woodland on thin soil with moderate plant diversity and weed invasion,0.8,0.6,0.7,0.8,0.9,0.6,0.8,70,0,10,10,0,10,0,0,0,0,0,-31.62167057,117.0980358
2ceb12a2-d984-402c-9899-4ba18aa5250e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,8c7231a9-bf92-4da9-8421-362409468d69,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,24/10/2018,14/09/2016,Accurate to day,NA,NA,14/09/2016,Accurate to day,0.5,100,This site is 20 m long by 5 m wide located parallel to the road within the road reserve.,0.6,0.4,0.5,0.5,0.4,0.7,0.5,30,0,20,0,0,30,0,0,10,10,0,-34.89477748,143.0696853
2d23503a-f598-4224-98dd-a6fb8482c949,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,f746101c-edb2-417b-8d3a-3b8f20ab7674,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,5,25/10/2018,1/01/2008,Accurate to year,NA,NA,25/10/2018,Accurate to day,0,100,NA,0,0,0,0,0,0,0.1,0,0,0,0,0,100,0,0,0,0,0,-12.38835653,130.874995
2d66025d-4da0-4b1b-afb6-74abc129d4dc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,b8280d75-ac53-49ab-bc40-bb9edf369fbe,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/10/2015,Accurate to month,NA,NA,1/10/2016,Accurate to month,0.9,100,NA,0.95,0.8,0.95,0.9,0.8,0.9,0.95,80,0,0,0,0,20,0,0,0,0,0,-29.95930341,153.195135
2e50b2a0-5e1f-4498-90d8-5fb2ae16dc04,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,48f898a2-5e01-44d0-a46d-e0e308543342,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,9/11/2018,Accurate to day,NA,NA,9/11/2018,Accurate to day,0.05,100,NA,0.1,0,0.1,0,0,0.1,0,20,0,0,0,0,80,0,0,0,0,0,-37.97381303,145.990566
2e6de707-930c-4632-9078-b41114a9571e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,78dcb5c7-5b88-4426-b06e-e9b7c9715489,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,5/08/2018,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.7,100,NA,0.8,0.5,0.7,0.7,0.6,0.8,0.95,10,0,0,50,0,40,0,0,0,0,0,-37.91321191,146.9544487
2f0ba0fd-3ea2-43ad-9142-0ccdb0d4486f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,2e6382ca-d1d5-4324-89c6-aafe6576a7fb,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,30/10/2018,29/10/2018,Accurate to day,NA,NA,NA,NA,0.9,NA,NA,0.95,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-34.67630356,150.7127452
2f6114a0-d60b-43f8-8e93-cf32d7993790,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,6da3ca33-0b30-4198-b897-d82b156153ff,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,8,13/03/2018,1/01/2017,Accurate to year,NA,NA,1/01/2017,Accurate to year,0.95,100,Invasion by low-stature alien annual grasses. Part of the E. salubris chronosequence of Carl Gosper et al.; CSIRO/DBCA,NA,NA,1,1,1,0.9,0.9,100,0,0,0,0,0,0,0,0,0,0,-30.16046789,117.9929224
310ee7d6-0441-44f7-9d17-36daa8514643,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,a927c7c4-3418-47e3-84c6-d100b4927f9f,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,2,25/10/2018,25/10/2018,Accurate to month,NA,NA,NA,NA,0.7,100,NA,0.9,0.5,0.7,0.5,0.5,0.95,0.6,5,40,0,20,0,0,10,25,0,0,0,-23.82545855,138.2073212
345532ac-5c3e-4b9c-83de-2cb7bf8531bc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,d7ffd2cf-0289-4fbb-8cc6-2b365c91ee1b,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,5/07/2015,Accurate to year,NA,NA,5/07/2015,Accurate to year,0.6,100,NA,0.7,0.5,0.6,0.8,0.7,0.6,0.6,70,10,10,10,0,0,0,0,0,0,0,-37.7317776,141.2594283
359f5ef2-6b62-405c-8ff0-ec7a13808e8f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,c63d324b-fcbb-4feb-a057-7b464f13ae92,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,4/06/2017,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.2,100,NA,0.3,0.1,0.1,0.1,0.1,0.3,0.9,40,0,0,50,0,0,0,0,10,0,0,-37.20979819,144.9942327
36284f9e-56f5-4f9f-83b7-e11dc403cf8d,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,348a922b-9b1b-4d85-b9ce-4bf6c296c8d5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,30/11/1996,Accurate to month,NA,NA,30/11/2016,Accurate to month,0.8,NA,NA,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,-35.36921558,148.797277
36d9d319-385f-4eeb-9404-ca1a59959069,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,25085366-403e-46b6-ac57-b9cfb569577a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,29/10/2018,11/03/2014,Accurate to day,NA,NA,11/03/2014,Accurate to day,0.8,100,Diverse Astrebla spp tusscok grassland. Some low level impact from horses and cattle,0.9,0.7,0.9,0.1,0.5,0.9,0.9,0,0,0,100,0,0,0,0,0,0,0,-19.94878343,138.0990297
370b8dc7-b3db-4490-ba7d-8096e7931a54,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,071a9222-354d-4da3-9708-4949dd3d2d0b,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,30/10/2018,30/12/1986,Accurate to month,NA,NA,30/09/2018,Accurate to month,0.7,NA,NA,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,-34.60308697,150.591048
37da1eb9-9534-422b-ac04-27f697c1e8d7,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,fd4fcb39-36c6-4af6-a3dc-c94dd919d7b7,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/09/2016,Accurate to month,NA,NA,1/09/2017,Accurate to month,0.8,100,NA,0.9,0.7,0.9,0.95,0.8,0.7,0.8,100,0,0,0,0,0,0,0,0,0,0,-30.67040018,152.9962063
38b44bfd-8018-4475-a2ee-1fcb6d7385af,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,fef6954b-36bf-47fe-b1c5-1a30b84b3844,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,2/11/2018,1/10/2015,Accurate to month,NA,NA,1/10/2016,Accurate to month,0.7,100,NA,0.7,0.6,0.6,0.8,0.7,0.6,0.8,50,0,0,50,0,0,0,0,0,0,0,-30.66738027,152.4048007
38febfa3-d8e8-4f33-9d98-91cb73c2b98f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,02b9f108-91c8-4df1-8d31-83ec1ea611e1,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/06/2017,Accurate to month,NA,NA,NA,NA,0.9,NA,NA,0.95,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-30.28246383,150.1429635
3922fd2f-3f09-48d8-b560-67cd8009cbf1,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,8a4e82a7-052f-4b9c-b2f8-67e4e6bc6f41,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,27,20/03/2018,25/10/2006,Accurate to day,NA,NA,25/10/2006,Accurate to day,0,100,"Fully occupied by exotic plants, but it is primarily the nutrient enrichment that has enabled that dominance.  Tree or shrub recruitment processes disrupted by ground layer condition.",NA,NA,0,0,0,0,0,0,0,0,10,0,0,0,0,90,0,0,-35.00421322,149.0875357
3cd2d519-90d3-46d5-accf-91394d25284e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,5e39bae0-47a0-4479-bcfd-614ff6d0cbf5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,29/04/2018,Accurate to day,NA,NA,NA,NA,0.8,NA,NA,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,-35.55541723,148.995949
